epoch,label,phase,pid,comm,cpu,mem,rss_kb
1783237708.794990000,copy_clean_rep1,after,65440,syspolicyd,0.7,0.0,2576
1783237708.794990000,copy_clean_rep1,after,88895,trustd,4.0,0.1,18320
1783237708.794990000,copy_clean_rep1,after,89129,trustd,3.5,0.1,16656
1783237708.794990000,copy_clean_rep1,after,97096,codex,0.1,2.0,332912
1783237708.794990000,copy_clean_rep1,after,97226,codex,0.0,0.3,49760
1783237708.814413000,copy_quarantined_rep1,before,512,syspolicyd,23.3,0.2,41504
1783237708.814413000,copy_quarantined_rep1,before,909,codex,0.0,0.0,1616
1783237708.814413000,copy_quarantined_rep1,before,4630,codex,0.0,0.0,640
1783237708.814413000,copy_quarantined_rep1,before,20460,trustd,0.0,0.1,8656
1783237708.814413000,copy_quarantined_rep1,before,20461,trustd,0.0,0.1,12560
1783237708.814413000,copy_quarantined_rep1,before,20462,trustd,0.0,0.0,3344
1783237708.814413000,copy_quarantined_rep1,before,22673,codex,0.0,0.0,2192
1783237708.814413000,copy_quarantined_rep1,before,23030,codex,0.0,0.0,6880
1783237708.814413000,copy_quarantined_rep1,before,36402,codex,0.0,0.0,672
1783237708.814413000,copy_quarantined_rep1,before,46907,codex,0.0,0.0,4480
1783237708.814413000,copy_quarantined_rep1,before,65440,syspolicyd,0.7,0.0,2576
1783237708.814413000,copy_quarantined_rep1,before,88895,trustd,4.0,0.1,18320
1783237708.814413000,copy_quarantined_rep1,before,89129,trustd,3.5,0.1,16656
1783237708.814413000,copy_quarantined_rep1,before,97096,codex,0.1,2.0,332912
1783237708.814413000,copy_quarantined_rep1,before,97226,codex,0.0,0.3,49760
1783237710.855956000,copy_quarantined_rep1,after,512,syspolicyd,23.9,0.3,43376
1783237710.855956000,copy_quarantined_rep1,after,909,codex,0.0,0.0,1616
1783237710.855956000,copy_quarantined_rep1,after,4630,codex,0.0,0.0,640
1783237710.855956000,copy_quarantined_rep1,after,20460,trustd,0.0,0.1,8656
1783237710.855956000,copy_quarantined_rep1,after,20461,trustd,0.0,0.1,12560
1783237710.855956000,copy_quarantined_rep1,after,20462,trustd,0.0,0.0,3344
1783237710.855956000,copy_quarantined_rep1,after,22673,codex,0.0,0.0,2192
1783237710.855956000,copy_quarantined_rep1,after,23030,codex,0.0,0.0,6880
1783237710.855956000,copy_quarantined_rep1,after,36402,codex,0.0,0.0,672
1783237710.855956000,copy_quarantined_rep1,after,46907,codex,0.0,0.0,4480
1783237710.855956000,copy_quarantined_rep1,after,65440,syspolicyd,0.4,0.0,2576
1783237710.855956000,copy_quarantined_rep1,after,88895,trustd,0.0,0.1,17552
1783237710.855956000,copy_quarantined_rep1,after,89129,trustd,2.1,0.1,16272
1783237710.855956000,copy_quarantined_rep1,after,97096,codex,6.1,2.0,332912
1783237710.855956000,copy_quarantined_rep1,after,97226,codex,0.0,0.3,49712
1783237710.875978000,project_clean_rep1,before,512,syspolicyd,23.9,0.3,43376
1783237710.875978000,project_clean_rep1,before,909,codex,0.0,0.0,1616
1783237710.875978000,project_clean_rep1,before,4630,codex,0.0,0.0,640
1783237710.875978000,project_clean_rep1,before,20460,trustd,0.0,0.1,8656
1783237710.875978000,project_clean_rep1,before,20461,trustd,0.0,0.1,12560
1783237710.875978000,project_clean_rep1,before,20462,trustd,0.0,0.0,3344
1783237710.875978000,project_clean_rep1,before,22673,codex,0.0,0.0,2192
1783237710.875978000,project_clean_rep1,before,23030,codex,0.0,0.0,6880
1783237710.875978000,project_clean_rep1,before,36402,codex,0.0,0.0,672
1783237710.875978000,project_clean_rep1,before,46907,codex,0.0,0.0,4480
1783237710.875978000,project_clean_rep1,before,65440,syspolicyd,1.4,0.0,2576
1783237710.875978000,project_clean_rep1,before,88895,trustd,0.0,0.1,17552
1783237710.875978000,project_clean_rep1,before,89129,trustd,1.3,0.1,16272
1783237710.875978000,project_clean_rep1,before,97096,codex,5.1,2.0,332912
1783237710.875978000,project_clean_rep1,before,97226,codex,0.0,0.3,49712
1783237742.966479000,project_clean_rep1,after,512,syspolicyd,113.3,1.2,195696
1783237742.966479000,project_clean_rep1,after,909,codex,0.0,0.0,1616
1783237742.966479000,project_clean_rep1,after,4630,codex,0.0,0.0,640
1783237742.966479000,project_clean_rep1,after,20460,trustd,0.0,0.0,5584
1783237742.966479000,project_clean_rep1,after,20461,trustd,0.0,0.1,9056
1783237742.966479000,project_clean_rep1,after,20462,trustd,0.0,0.0,3344
1783237742.966479000,project_clean_rep1,after,22673,codex,0.0,0.0,2192
1783237742.966479000,project_clean_rep1,after,23030,codex,0.0,0.0,6880
1783237742.966479000,project_clean_rep1,after,36402,codex,0.0,0.0,672
1783237742.966479000,project_clean_rep1,after,46907,codex,0.0,0.0,4480
1783237742.966479000,project_clean_rep1,after,65440,syspolicyd,0.0,0.0,2576
1783237742.966479000,project_clean_rep1,after,88895,trustd,0.0,0.1,16592
1783237742.966479000,project_clean_rep1,after,89129,trustd,0.0,0.1,15376
1783237742.966479000,project_clean_rep1,after,97096,codex,15.0,1.8,308512
1783237742.966479000,project_clean_rep1,after,97226,codex,0.0,0.3,48784
1783237742.993599000,project_quarantined_rep1,before,512,syspolicyd,113.4,1.2,198464
1783237742.993599000,project_quarantined_rep1,before,909,codex,0.0,0.0,1616
1783237742.993599000,project_quarantined_rep1,before,4630,codex,0.0,0.0,640
1783237742.993599000,project_quarantined_rep1,before,20460,trustd,0.0,0.0,5584
1783237742.993599000,project_quarantined_rep1,before,20461,trustd,0.0,0.1,9072
1783237742.993599000,project_quarantined_rep1,before,20462,trustd,0.0,0.0,3344
1783237742.993599000,project_quarantined_rep1,before,22673,codex,0.0,0.0,2192
1783237742.993599000,project_quarantined_rep1,before,23030,codex,0.0,0.0,6880
1783237742.993599000,project_quarantined_rep1,before,36402,codex,0.0,0.0,672
1783237742.993599000,project_quarantined_rep1,before,46907,codex,0.0,0.0,4480
1783237742.993599000,project_quarantined_rep1,before,65440,syspolicyd,0.0,0.0,2576
1783237742.993599000,project_quarantined_rep1,before,88895,trustd,0.0,0.1,16592
1783237742.993599000,project_quarantined_rep1,before,89129,trustd,0.0,0.1,15376
1783237742.993599000,project_quarantined_rep1,before,97096,codex,15.0,1.8,308512
1783237742.993599000,project_quarantined_rep1,before,97226,codex,0.0,0.3,48784
1783237775.084924000,project_quarantined_rep1,after,512,syspolicyd,109.0,0.3,47856
1783237775.084924000,project_quarantined_rep1,after,909,codex,0.0,0.0,1616
1783237775.084924000,project_quarantined_rep1,after,4630,codex,0.0,0.0,640
1783237775.084924000,project_quarantined_rep1,after,20460,trustd,0.0,0.0,5584
1783237775.084924000,project_quarantined_rep1,after,20461,trustd,0.0,0.1,9072
1783237775.084924000,project_quarantined_rep1,after,20462,trustd,0.0,0.0,3344
1783237775.084924000,project_quarantined_rep1,after,22673,codex,0.0,0.0,2192
1783237775.084924000,project_quarantined_rep1,after,23030,codex,0.0,0.0,6896
1783237775.084924000,project_quarantined_rep1,after,36402,codex,0.0,0.0,672
1783237775.084924000,project_quarantined_rep1,after,46907,codex,0.0,0.0,4480
1783237775.084924000,project_quarantined_rep1,after,65440,syspolicyd,0.0,0.0,2576
1783237775.084924000,project_quarantined_rep1,after,88895,trustd,2.7,0.1,16848
1783237775.084924000,project_quarantined_rep1,after,89129,trustd,0.0,0.1,15632
1783237775.084924000,project_quarantined_rep1,after,97096,codex,12.8,1.8,309120
1783237775.084924000,project_quarantined_rep1,after,97226,codex,0.0,0.3,48784
1783237775.109844000,real_clean_rep2,before,512,syspolicyd,109.0,0.3,47856
1783237775.109844000,real_clean_rep2,before,909,codex,0.0,0.0,1616
1783237775.109844000,real_clean_rep2,before,4630,codex,0.0,0.0,640
1783237775.109844000,real_clean_rep2,before,20460,trustd,0.0,0.0,5584
1783237775.109844000,real_clean_rep2,before,20461,trustd,0.0,0.1,9072
1783237775.109844000,real_clean_rep2,before,20462,trustd,0.0,0.0,3344
1783237775.109844000,real_clean_rep2,before,22673,codex,0.0,0.0,2192
1783237775.109844000,real_clean_rep2,before,23030,codex,0.0,0.0,6896
1783237775.109844000,real_clean_rep2,before,36402,codex,0.0,0.0,672
1783237775.109844000,real_clean_rep2,before,46907,codex,0.0,0.0,4480
1783237775.109844000,real_clean_rep2,before,65440,syspolicyd,0.0,0.0,2576
1783237775.109844000,real_clean_rep2,before,88895,trustd,2.7,0.1,16848
1783237775.109844000,real_clean_rep2,before,89129,trustd,0.0,0.1,15632
1783237775.109844000,real_clean_rep2,before,97096,codex,12.8,1.8,309120
1783237775.109844000,real_clean_rep2,before,97226,codex,0.0,0.3,48784
1783237775.449965000,real_clean_rep2,after,512,syspolicyd,51.1,0.3,47840
1783237775.449965000,real_clean_rep2,after,909,codex,0.0,0.0,1616
1783237775.449965000,real_clean_rep2,after,4630,codex,0.0,0.0,640
1783237775.449965000,real_clean_rep2,after,20460,trustd,0.0,0.0,5584
1783237775.449965000,real_clean_rep2,after,20461,trustd,0.0,0.1,9072
1783237775.449965000,real_clean_rep2,after,20462,trustd,0.0,0.0,3344
1783237775.449965000,real_clean_rep2,after,22673,codex,0.0,0.0,2192
1783237775.449965000,real_clean_rep2,after,23030,codex,0.0,0.0,6880
1783237775.449965000,real_clean_rep2,after,36402,codex,0.0,0.0,672
1783237775.449965000,real_clean_rep2,after,46907,codex,0.0,0.0,4480
1783237775.449965000,real_clean_rep2,after,65440,syspolicyd,1.4,0.0,2592
1783237775.449965000,real_clean_rep2,after,88895,trustd,0.6,0.1,16816
1783237775.449965000,real_clean_rep2,after,89129,trustd,1.2,0.1,15616
1783237775.449965000,real_clean_rep2,after,97096,codex,7.8,1.8,309088
1783237775.449965000,real_clean_rep2,after,97226,codex,0.0,0.3,48832
1783237775.474553000,copy_clean_rep2,before,512,syspolicyd,51.1,0.3,47824
1783237775.474553000,copy_clean_rep2,before,909,codex,0.0,0.0,1616
1783237775.474553000,copy_clean_rep2,before,4630,codex,0.0,0.0,640
1783237775.474553000,copy_clean_rep2,before,20460,trustd,0.0,0.0,5584
1783237775.474553000,copy_clean_rep2,before,20461,trustd,0.0,0.1,9072
1783237775.474553000,copy_clean_rep2,before,20462,trustd,0.0,0.0,3344
1783237775.474553000,copy_clean_rep2,before,22673,codex,0.0,0.0,2192
1783237775.474553000,copy_clean_rep2,before,23030,codex,0.0,0.0,6880
1783237775.474553000,copy_clean_rep2,before,36402,codex,0.0,0.0,672
1783237775.474553000,copy_clean_rep2,before,46907,codex,0.0,0.0,4480
1783237775.474553000,copy_clean_rep2,before,65440,syspolicyd,1.4,0.0,2592
1783237775.474553000,copy_clean_rep2,before,88895,trustd,0.6,0.1,16816
1783237775.474553000,copy_clean_rep2,before,89129,trustd,1.2,0.1,15600
1783237775.474553000,copy_clean_rep2,before,97096,codex,7.8,1.8,309088
1783237775.474553000,copy_clean_rep2,before,97226,codex,0.0,0.3,48848
1783237775.797357000,copy_clean_rep2,after,512,syspolicyd,33.8,0.3,47808
1783237775.797357000,copy_clean_rep2,after,909,codex,0.0,0.0,1616
1783237775.797357000,copy_clean_rep2,after,4630,codex,0.0,0.0,640
1783237775.797357000,copy_clean_rep2,after,20460,trustd,0.0,0.0,5584
1783237775.797357000,copy_clean_rep2,after,20461,trustd,0.0,0.1,9072
1783237775.797357000,copy_clean_rep2,after,20462,trustd,0.0,0.0,3344
1783237775.797357000,copy_clean_rep2,after,22673,codex,0.0,0.0,2192
1783237775.797357000,copy_clean_rep2,after,23030,codex,0.0,0.0,6880
1783237775.797357000,copy_clean_rep2,after,36402,codex,0.0,0.0,672
1783237775.797357000,copy_clean_rep2,after,46907,codex,0.0,0.0,4480
1783237775.797357000,copy_clean_rep2,after,65440,syspolicyd,2.2,0.0,2592
1783237775.797357000,copy_clean_rep2,after,88895,trustd,1.4,0.1,16832
1783237775.797357000,copy_clean_rep2,after,89129,trustd,0.3,0.1,15616
1783237775.797357000,copy_clean_rep2,after,97096,codex,5.7,1.8,309056
1783237775.797357000,copy_clean_rep2,after,97226,codex,0.0,0.3,48848
1783237775.820673000,copy_quarantined_rep2,before,512,syspolicyd,33.8,0.3,47808
1783237775.820673000,copy_quarantined_rep2,before,909,codex,0.0,0.0,1616
1783237775.820673000,copy_quarantined_rep2,before,4630,codex,0.0,0.0,640
1783237775.820673000,copy_quarantined_rep2,before,20460,trustd,0.0,0.0,5584
1783237775.820673000,copy_quarantined_rep2,before,20461,trustd,0.0,0.1,9072
1783237775.820673000,copy_quarantined_rep2,before,20462,trustd,0.0,0.0,3344
1783237775.820673000,copy_quarantined_rep2,before,22673,codex,0.0,0.0,2192
1783237775.820673000,copy_quarantined_rep2,before,23030,codex,0.0,0.0,6880
1783237775.820673000,copy_quarantined_rep2,before,36402,codex,0.0,0.0,672
1783237775.820673000,copy_quarantined_rep2,before,46907,codex,0.0,0.0,4480
1783237775.820673000,copy_quarantined_rep2,before,65440,syspolicyd,2.2,0.0,2592
1783237775.820673000,copy_quarantined_rep2,before,88895,trustd,1.4,0.1,16816
1783237775.820673000,copy_quarantined_rep2,before,89129,trustd,0.3,0.1,15600
1783237775.820673000,copy_quarantined_rep2,before,97096,codex,5.7,1.8,309056
1783237775.820673000,copy_quarantined_rep2,before,97226,codex,0.0,0.3,48832
1783237776.095460000,copy_quarantined_rep2,after,512,syspolicyd,31.0,0.3,47808
1783237776.095460000,copy_quarantined_rep2,after,909,codex,0.0,0.0,1616
1783237776.095460000,copy_quarantined_rep2,after,4630,codex,0.0,0.0,640
1783237776.095460000,copy_quarantined_rep2,after,20460,trustd,0.0,0.0,5584
1783237776.095460000,copy_quarantined_rep2,after,20461,trustd,0.0,0.1,9072
1783237776.095460000,copy_quarantined_rep2,after,20462,trustd,0.0,0.0,3344
1783237776.095460000,copy_quarantined_rep2,after,22673,codex,0.0,0.0,2192
1783237776.095460000,copy_quarantined_rep2,after,23030,codex,0.0,0.0,6880
1783237776.095460000,copy_quarantined_rep2,after,36402,codex,0.0,0.0,672
1783237776.095460000,copy_quarantined_rep2,after,46907,codex,0.0,0.0,4480
1783237776.095460000,copy_quarantined_rep2,after,65440,syspolicyd,2.0,0.0,2592
1783237776.095460000,copy_quarantined_rep2,after,88895,trustd,3.4,0.1,16832
1783237776.095460000,copy_quarantined_rep2,after,89129,trustd,0.3,0.1,15600
1783237776.095460000,copy_quarantined_rep2,after,97096,codex,4.5,1.8,309056
1783237776.095460000,copy_quarantined_rep2,after,97226,codex,0.0,0.3,48832
1783237776.117036000,project_clean_rep2,before,512,syspolicyd,31.0,0.3,47808
1783237776.117036000,project_clean_rep2,before,909,codex,0.0,0.0,1616
1783237776.117036000,project_clean_rep2,before,4630,codex,0.0,0.0,640
1783237776.117036000,project_clean_rep2,before,20460,trustd,0.0,0.0,5584
1783237776.117036000,project_clean_rep2,before,20461,trustd,0.0,0.1,9072
1783237776.117036000,project_clean_rep2,before,20462,trustd,0.0,0.0,3344
1783237776.117036000,project_clean_rep2,before,22673,codex,0.0,0.0,2192
1783237776.117036000,project_clean_rep2,before,23030,codex,0.0,0.0,6880
1783237776.117036000,project_clean_rep2,before,36402,codex,0.0,0.0,672
1783237776.117036000,project_clean_rep2,before,46907,codex,0.0,0.0,4480
1783237776.117036000,project_clean_rep2,before,65440,syspolicyd,2.0,0.0,2624
1783237776.117036000,project_clean_rep2,before,88895,trustd,3.4,0.1,16832
1783237776.117036000,project_clean_rep2,before,89129,trustd,0.3,0.1,15600
1783237776.117036000,project_clean_rep2,before,97096,codex,4.5,1.8,309056
1783237776.117036000,project_clean_rep2,before,97226,codex,0.0,0.3,48832
1783237778.293063000,project_clean_rep2,after,512,syspolicyd,98.9,0.3,46672
1783237778.293063000,project_clean_rep2,after,909,codex,0.0,0.0,1616
1783237778.293063000,project_clean_rep2,after,4630,codex,0.0,0.0,640
1783237778.293063000,project_clean_rep2,after,20460,trustd,0.0,0.0,5216
1783237778.293063000,project_clean_rep2,after,20461,trustd,0.0,0.1,8720
1783237778.293063000,project_clean_rep2,after,20462,trustd,0.0,0.0,3344
1783237778.293063000,project_clean_rep2,after,22673,codex,0.0,0.0,2192
1783237778.293063000,project_clean_rep2,after,23030,codex,0.0,0.0,6880
1783237778.293063000,project_clean_rep2,after,36402,codex,0.0,0.0,672
1783237778.293063000,project_clean_rep2,after,46907,codex,0.0,0.0,4480
1783237778.293063000,project_clean_rep2,after,65440,syspolicyd,0.0,0.0,2624
1783237778.293063000,project_clean_rep2,after,88895,trustd,1.0,0.1,16816
1783237778.293063000,project_clean_rep2,after,89129,trustd,0.4,0.1,15472
1783237778.293063000,project_clean_rep2,after,97096,codex,11.8,1.8,306464
1783237778.293063000,project_clean_rep2,after,97226,codex,0.0,0.3,48832
1783237778.314840000,project_quarantined_rep2,before,512,syspolicyd,98.9,0.3,46672
1783237778.314840000,project_quarantined_rep2,before,909,codex,0.0,0.0,1616
1783237778.314840000,project_quarantined_rep2,before,4630,codex,0.0,0.0,640
1783237778.314840000,project_quarantined_rep2,before,20460,trustd,0.0,0.0,5216
1783237778.314840000,project_quarantined_rep2,before,20461,trustd,0.0,0.1,8720
1783237778.314840000,project_quarantined_rep2,before,20462,trustd,0.0,0.0,3344
1783237778.314840000,project_quarantined_rep2,before,22673,codex,0.0,0.0,2192
1783237778.314840000,project_quarantined_rep2,before,23030,codex,0.0,0.0,6880
1783237778.314840000,project_quarantined_rep2,before,36402,codex,0.0,0.0,672
1783237778.314840000,project_quarantined_rep2,before,46907,codex,0.0,0.0,4480
1783237778.314840000,project_quarantined_rep2,before,65440,syspolicyd,0.0,0.0,2624
1783237778.314840000,project_quarantined_rep2,before,88895,trustd,1.0,0.1,16816
1783237778.314840000,project_quarantined_rep2,before,89129,trustd,0.4,0.1,15472
1783237778.314840000,project_quarantined_rep2,before,97096,codex,11.8,1.8,306464
1783237778.314840000,project_quarantined_rep2,before,97226,codex,0.0,0.3,48832
1783237785.106247000,project_quarantined_rep2,after,512,syspolicyd,271.0,0.3,42256
1783237785.106247000,project_quarantined_rep2,after,909,codex,0.0,0.0,1616
1783237785.106247000,project_quarantined_rep2,after,4630,codex,0.0,0.0,640
1783237785.106247000,project_quarantined_rep2,after,20460,trustd,0.0,0.0,5184
1783237785.106247000,project_quarantined_rep2,after,20461,trustd,0.0,0.1,8704
1783237785.106247000,project_quarantined_rep2,after,20462,trustd,0.0,0.0,3344
1783237785.106247000,project_quarantined_rep2,after,22673,codex,0.0,0.0,2192
1783237785.106247000,project_quarantined_rep2,after,23030,codex,0.0,0.0,6880
1783237785.106247000,project_quarantined_rep2,after,36402,codex,0.0,0.0,672
1783237785.106247000,project_quarantined_rep2,after,46907,codex,0.0,0.0,4480
1783237785.106247000,project_quarantined_rep2,after,65440,syspolicyd,0.0,0.0,2640
1783237785.106247000,project_quarantined_rep2,after,88895,trustd,3.3,0.1,16688
1783237785.106247000,project_quarantined_rep2,after,89129,trustd,0.0,0.1,15440
1783237785.106247000,project_quarantined_rep2,after,97096,codex,14.9,1.8,306496
1783237785.106247000,project_quarantined_rep2,after,97226,codex,0.0,0.3,48800
1783237785.128826000,real_clean_rep3,before,512,syspolicyd,172.7,0.3,42256
1783237785.128826000,real_clean_rep3,before,909,codex,0.0,0.0,1616
1783237785.128826000,real_clean_rep3,before,4630,codex,0.0,0.0,640
1783237785.128826000,real_clean_rep3,before,20460,trustd,0.0,0.0,5184
1783237785.128826000,real_clean_rep3,before,20461,trustd,0.0,0.1,8704
1783237785.128826000,real_clean_rep3,before,20462,trustd,0.0,0.0,3344
1783237785.128826000,real_clean_rep3,before,22673,codex,0.0,0.0,2192
1783237785.128826000,real_clean_rep3,before,23030,codex,0.0,0.0,6880
1783237785.128826000,real_clean_rep3,before,36402,codex,0.0,0.0,672
1783237785.128826000,real_clean_rep3,before,46907,codex,0.0,0.0,4480
1783237785.128826000,real_clean_rep3,before,65440,syspolicyd,0.0,0.0,2640
1783237785.128826000,real_clean_rep3,before,88895,trustd,3.3,0.1,16688
1783237785.128826000,real_clean_rep3,before,89129,trustd,0.0,0.1,15440
1783237785.128826000,real_clean_rep3,before,97096,codex,14.9,1.8,306496
1783237785.128826000,real_clean_rep3,before,97226,codex,0.0,0.3,48800
1783237785.301617000,real_clean_rep3,after,512,syspolicyd,108.8,0.3,42256
1783237785.301617000,real_clean_rep3,after,909,codex,0.0,0.0,1616
1783237785.301617000,real_clean_rep3,after,4630,codex,0.0,0.0,640
1783237785.301617000,real_clean_rep3,after,20460,trustd,0.0,0.0,5184
1783237785.301617000,real_clean_rep3,after,20461,trustd,0.0,0.1,8704
1783237785.301617000,real_clean_rep3,after,20462,trustd,0.0,0.0,3344
1783237785.301617000,real_clean_rep3,after,22673,codex,0.0,0.0,2192
1783237785.301617000,real_clean_rep3,after,23030,codex,0.0,0.0,6880
1783237785.301617000,real_clean_rep3,after,36402,codex,0.0,0.0,672
1783237785.301617000,real_clean_rep3,after,46907,codex,0.0,0.0,4480
1783237785.301617000,real_clean_rep3,after,65440,syspolicyd,2.0,0.0,2640
1783237785.301617000,real_clean_rep3,after,88895,trustd,3.5,0.1,16688
1783237785.301617000,real_clean_rep3,after,89129,trustd,0.3,0.1,15440
1783237785.301617000,real_clean_rep3,after,97096,codex,7.0,1.8,306496
1783237785.301617000,real_clean_rep3,after,97226,codex,0.0,0.3,48800
1783237785.324551000,copy_clean_rep3,before,512,syspolicyd,108.8,0.3,42240
1783237785.324551000,copy_clean_rep3,before,909,codex,0.0,0.0,1616
1783237785.324551000,copy_clean_rep3,before,4630,codex,0.0,0.0,640
1783237785.324551000,copy_clean_rep3,before,20460,trustd,0.0,0.0,5184
1783237785.324551000,copy_clean_rep3,before,20461,trustd,0.0,0.1,8704
1783237785.324551000,copy_clean_rep3,before,20462,trustd,0.0,0.0,3344
1783237785.324551000,copy_clean_rep3,before,22673,codex,0.0,0.0,2192
1783237785.324551000,copy_clean_rep3,before,23030,codex,0.0,0.0,6880
1783237785.324551000,copy_clean_rep3,before,36402,codex,0.0,0.0,672
1783237785.324551000,copy_clean_rep3,before,46907,codex,0.0,0.0,4480
1783237785.324551000,copy_clean_rep3,before,65440,syspolicyd,2.0,0.0,2640
1783237785.324551000,copy_clean_rep3,before,88895,trustd,3.5,0.1,16672
1783237785.324551000,copy_clean_rep3,before,89129,trustd,0.3,0.1,15440
1783237785.324551000,copy_clean_rep3,before,97096,codex,7.0,1.8,306496
1783237785.324551000,copy_clean_rep3,before,97226,codex,0.0,0.3,48800
1783237785.567558000,copy_clean_rep3,after,512,syspolicyd,42.6,0.3,42208
1783237785.567558000,copy_clean_rep3,after,909,codex,0.0,0.0,1616
1783237785.567558000,copy_clean_rep3,after,4630,codex,0.0,0.0,640
1783237785.567558000,copy_clean_rep3,after,20460,trustd,0.0,0.0,5184
1783237785.567558000,copy_clean_rep3,after,20461,trustd,0.0,0.1,8704
1783237785.567558000,copy_clean_rep3,after,20462,trustd,0.0,0.0,3344
1783237785.567558000,copy_clean_rep3,after,22673,codex,0.0,0.0,2192
1783237785.567558000,copy_clean_rep3,after,23030,codex,0.0,0.0,6880
1783237785.567558000,copy_clean_rep3,after,36402,codex,0.0,0.0,672
1783237785.567558000,copy_clean_rep3,after,46907,codex,0.0,0.0,4480
1783237785.567558000,copy_clean_rep3,after,65440,syspolicyd,2.4,0.0,2640
1783237785.567558000,copy_clean_rep3,after,88895,trustd,3.1,0.1,16672
1783237785.567558000,copy_clean_rep3,after,89129,trustd,0.3,0.1,15264
1783237785.567558000,copy_clean_rep3,after,97096,codex,4.5,1.8,306496
1783237785.567558000,copy_clean_rep3,after,97226,codex,0.0,0.3,48816
