epoch,label,phase,pid,comm,cpu,mem,rss_kb
1783238355.652090000,copy_quarantined_rep2,before,67200,codex,0.0,0.0,7744
1783238355.652090000,copy_quarantined_rep2,before,72530,syspolicyd,126.9,1.7,285792
1783238355.652090000,copy_quarantined_rep2,before,72645,syspolicyd,2.4,0.0,2592
1783238355.652090000,copy_quarantined_rep2,before,88895,trustd,0.0,0.1,15344
1783238355.652090000,copy_quarantined_rep2,before,89129,trustd,0.0,0.1,14400
1783238355.652090000,copy_quarantined_rep2,before,97096,codex,0.3,1.7,277296
1783238355.652090000,copy_quarantined_rep2,before,97226,codex,0.0,0.3,47776
1783238355.893194000,copy_quarantined_rep2,after,909,codex,0.0,0.0,1616
1783238355.893194000,copy_quarantined_rep2,after,4630,codex,0.0,0.0,640
1783238355.893194000,copy_quarantined_rep2,after,20460,trustd,0.0,0.0,5776
1783238355.893194000,copy_quarantined_rep2,after,20461,trustd,0.0,0.1,9120
1783238355.893194000,copy_quarantined_rep2,after,20462,trustd,0.0,0.0,3344
1783238355.893194000,copy_quarantined_rep2,after,22673,codex,0.0,0.0,2192
1783238355.893194000,copy_quarantined_rep2,after,36402,codex,0.0,0.0,672
1783238355.893194000,copy_quarantined_rep2,after,46907,codex,0.0,0.0,4480
1783238355.893194000,copy_quarantined_rep2,after,67200,codex,0.0,0.0,7744
1783238355.893194000,copy_quarantined_rep2,after,72530,syspolicyd,134.5,1.9,320400
1783238355.893194000,copy_quarantined_rep2,after,72645,syspolicyd,2.8,0.0,2592
1783238355.893194000,copy_quarantined_rep2,after,88895,trustd,0.0,0.1,15344
1783238355.893194000,copy_quarantined_rep2,after,89129,trustd,0.0,0.1,14400
1783238355.893194000,copy_quarantined_rep2,after,97096,codex,0.1,1.7,277296
1783238355.893194000,copy_quarantined_rep2,after,97226,codex,0.0,0.3,47776
1783238355.915841000,project_clean_rep2,before,909,codex,0.0,0.0,1616
1783238355.915841000,project_clean_rep2,before,4630,codex,0.0,0.0,640
1783238355.915841000,project_clean_rep2,before,20460,trustd,0.0,0.0,5776
1783238355.915841000,project_clean_rep2,before,20461,trustd,0.0,0.1,9120
1783238355.915841000,project_clean_rep2,before,20462,trustd,0.0,0.0,3344
1783238355.915841000,project_clean_rep2,before,22673,codex,0.0,0.0,2192
1783238355.915841000,project_clean_rep2,before,36402,codex,0.0,0.0,672
1783238355.915841000,project_clean_rep2,before,46907,codex,0.0,0.0,4480
1783238355.915841000,project_clean_rep2,before,67200,codex,0.0,0.0,7744
1783238355.915841000,project_clean_rep2,before,72530,syspolicyd,154.1,0.5,84832
1783238355.915841000,project_clean_rep2,before,72645,syspolicyd,3.1,0.0,2608
1783238355.915841000,project_clean_rep2,before,88895,trustd,0.0,0.1,15344
1783238355.915841000,project_clean_rep2,before,89129,trustd,0.0,0.1,14400
1783238355.915841000,project_clean_rep2,before,97096,codex,0.1,1.7,277296
